Title,News_Type,date,content,url
9月薪水被翁曉玲凍結未領 卓榮泰自嘲︰請我吃飯都答應,政治,2026/09/10 14:08,國民黨立委翁曉玲提案凍結行政院長卓榮泰9到12月的薪資，卓揆在昨（9日）晚播出的專訪中說，自己目前是「無薪不請假」、「最近請我吃飯我都會答應」。（圖由行政院提供）國民黨立委翁曉玲提案凍結行政院長卓榮泰9到12月的薪資，卓揆在昨（9日）晚播出的專訪中提到，政務人員薪資不應凍結或刪除，是法定保障可領取的待遇，並稱自己目前是「無薪不請假」、「最近請我吃飯我都會答應」。行政院發言人李慧芝今在院會後記者會表示，立法院透過決議凍結卓揆薪資，已違反釋字第601號解釋，也逾越立法院權限、逾越權力分立的原則。卓揆昨天在網路節目專訪時指出，他現在是無薪不請假，「無薪假可能還要多做一些事情」。被問到沒有收入怎麼辦？家人會不會不諒解，卓揆說，「就回家多做一些家事」，他也強調，如果公務員以及政務人員遭金錢誘惑與脅迫就改變的話，這個國家完蛋了。請繼續往下閱讀...卓揆說，若因為薪資遭凍結就向立法院低頭的話，以後全國首長可能都要面臨類似情況，因此他必須堅持這是一個法定可以領取的待遇，應依法律支出、不能被刪減或凍結。立法院凍結卓揆9月至12月薪資，李慧芝則指出，依照「憲法」54條與「行政院組織法」第10條第一項規定，行政院長是法定職位，受到《憲法》服公職權、工作權等雙重保障；同樣的，相關政務人員也有受到相關法律保障，且行政院長與政務人員的俸給是按照全國軍公教員工待遇支給要點，也是預算法所規定的經費。李慧芝指出，立法院透過決議凍結院長的薪資，等於是透過年度預算案的審議影響院長行使憲政職權，已經違反釋字第601號解釋，也逾越立法院權限、逾越權力分立的原則。李慧芝強調，逾越權力分立原則做出的決議，也抵觸「預算法」第52條第一項的但書規定；另外，現在9月10日，行政院至今還沒收到立法院三讀的總預算案，今年只剩下3.5個月，在收到總預算案後，還是會審慎研議。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569356
秦慧珠公開抱怨傳訊息遭「不讀不回」長達2個月 蔣萬安回應了,政治,2026/09/10 14:05,"台北市長蔣萬安10日出席台北市議會市政總質詢，會前受訪。（記者塗建榮攝）國民黨籍台北市議員秦慧珠日前在節目上爆料，自從批評研考會主委殷瑋之後，傳訊息給台北市長蔣萬安都被不讀不回長達2個月。蔣萬安今說，與「秦姐」在很多場合都會碰到，溝通很順暢。政論節目《頭家來開講》在討論沈伯洋推動的《市長，你給我聽好了》平台時，提到有許多網友想點選蔣萬安的官方LINE去查看政策，結果卻無法進入。對此，秦慧珠表示，她有蔣萬安的私人LINE帳號，不過她自從講了殷瑋之後，從7月9日到今天，她發給蔣萬安的訊息都還是被不讀不回，她遇到蔣萬安本人2次還有提醒要看訊息，結果還是都沒有被回覆。不過秦慧珠也緩頰，稱蔣萬安太忙了。請繼續往下閱讀...蔣萬安今至議會市政總質詢前受訪指出，跟秦姐其實在很多場合都會碰到，也都會交換意見，雙方的溝通是非常順暢，沒有問題的。蔣萬安至議會總質詢前受訪。（記者甘孟霖攝）    ",https://news.ltn.com.tw/news/politics/breakingnews/5569352
北市免費營養午餐爆87學生腹瀉！詹凌瑀：蔣萬安政績讓孩子用肚子付帳,政治,2026/09/10 14:01,台北市長蔣萬安。（資料照）台北市本學期起正式實施公私立國中小學營養午餐全面免費政策，沒想到才過幾天就出包，大同區成淵高中國中部7日發生午餐疑似臭酸事件，導致有87名學生腹瀉，引發外界批評。台北市長蔣萬安8日晚間在社群發聲滅火，對此，媒體人詹凌瑀表示，食安即國安？蔣萬安的免費營養午餐，先讓87個孩子拉肚子！詹凌瑀在臉書PO文表示，7月的蔣萬安，是全台灣最在乎食安的人。毒油案一爆，他天天罵中央：「食安就是國安」，賴清德要道歉、卓榮泰要下台，還說「中央不做，我們來做」，不到2個月，出事的是他自己的免費營養午餐。上路才1週，成淵高中國中部熱食部肉品酸臭，87名學生集體腹瀉。這頓飯是他的政績，結果讓孩子用肚子付帳。請繼續往下閱讀...詹凌瑀指出，更難看的是後面。廠商連大莊同時供餐多所學校，市府只停成淵，其他學校繼續吃。衛生局說各校是不同場所現場製作。同一家公司、同一套管理，一校出事其他就一定沒事？7月的蔣萬安罵中央不敢預防性下架，現在換他自己，敢預防性停供嗎？沒有。拖到第3天才說查完。詹凌瑀續指，沈伯洋今天被問到，愣了一下說，9月8日他就講過「應即刻清查該廠商是否提供餐點給其他學校」，「我以為已經做了」，然後補一句：「蔣市長不是說食安即國安嗎？」對手陣營都預設你會做到最基本的事，結果你沒做。這才叫難堪，還沒完。這家熱食部去年9月就被查出食材交互污染、蔬菜放地上垃圾桶旁。然後7天後複查合格，今年再查2次都合格，去年整年評核還拿「優」。北市2025年評核57家優、2家良，優等率96.61%。這不是評核，這是發獎狀。基層明明抓到問題，是上面一路放水。詹凌瑀直言，蔣萬安7月罵中央「大事化小、趕快翻篇」、「自主管理形同虛設」，這幾句話貼回北市府，哪一句不成立？對中央用放大鏡，對自己用哈哈鏡。說一套，做一套，詹凌瑀不反對免費營養午餐。但每週去超商領鮮奶是加分題，衛生是基本題。基本題零分，加分題滿分也沒用。你要卓榮泰為毒油下台，那你的衛生局長呢？誰為87個孩子負責？食安即國安，這句話是蔣萬安講的。請你自己做到。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569223
政院冒冷汗！接任國科會副主委才10天  張振豪被問川普議題出槌,政治,2026/09/10 13:57,國科會副主委張振豪今（10）日在行政院會後記者會竟脫口稱，「川普常講一些話，我們就聽聽」，讓行政院捏一把冷汗，發言人李慧芝趕緊遞手機，張振豪才照稿唸。（圖由行政院提供）美國共和黨9日在達拉斯召開期中選舉大會，美國總統川普致詞時批評前任總統，讓晶片產業跑到台灣，主張台灣輸美晶片應課重稅，「100%、200%都可以」。國科會副主委張振豪今（10）日在行政院會後記者會被問及此事時，竟脫口稱「川普常講一些話，我們就聽聽」，讓行政院捏一把冷汗，發言人李慧芝趕緊遞手機，張振豪才照稿唸。據了解，張振豪是中興大學電機工程學系系統晶片組終身特聘教授，9月1日起才接任副主委。被問到川普稱要台灣輸美晶片應課重稅「100%、200%都可以」，張振豪先是脫口說，「川普常常就會講一些話，我們就聽聽」，強調國科會持續做該努力的事情，好好發展產業，無論是軟硬體的建設，或前瞻研發與產業創新發展，目標是與國際合作成為民主供應鏈重要角色，持續保持發展態勢。請繼續往下閱讀...行政院發言人李慧芝隨後急忙補充，台美1月已簽署投資備忘錄（MOU），取得多項關稅優惠，非半導體232關稅優惠已經生效，至於未來已取得但還未推出的半導體232關稅最惠國待遇，也與在MOU當中了，會持續透過與美國政府建立的G2G機制，協助我國企業持續與美協商享有免稅配額與豁免清單相關認定。對於張振豪的發言，行政院捏一把冷汗，張振豪隨即更正上述發言，表示自己講話比較快，要修正一下，並不是說聽聽就好，他並拿起手機，一邊看著螢幕一邊強調，台灣一直很重視與美方的關係，雙方已簽訂MOU、持續展開經貿合作，未來會持續與美方溝通。在發言完畢後，並將手機交還給李慧芝。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569332
黑箱立委還想選？ 公督盟籲：柯志恩、江啟臣7人揭露利益衝突資訊,政治,2026/09/10 13:50,公督盟揭露七名國民黨縣市首長候選人尚未公布利益衝突相關資訊。（公督盟提供）大選將近，近期卻爆出多起政治人物涉及利益衝突、助理費等爭議包含台北市長蔣萬安之子交換學生案、國民黨立委陳雪生涉詐領助理費、立委高金素梅涉貪案。公督盟今日召開記者會要求，尚未揭露利益衝突資訊的立委應於9月18日前開議前公開，並點名7名角逐參選縣市首長的國民黨立委江啟臣、柯志恩等人儘速公開，否則呼籲選民加以抵制。公督盟提出三大訴求，一、尚未揭露利益衝突資訊的立委應於9月18日前公開，參選縣市首長者更應向選民揭露；二、韓國瑜院長應儘速推動國會自律改革，將立委利益衝突揭露正式制度化；三、立法院應建立國會助理機密接觸分級、安全查核與保密責任機制，補上國安漏洞。請繼續往下閱讀...公督盟常務監事林美娜表示，年底九合一大選將至，多位現任立委投入縣市首長選舉，更應接受更高標準檢視。一名立委每年使用於公費助理、考察及服務處等相關補助，規模約上千萬元；一旦轉任縣市首長，手中掌握的將是數百億、甚至上千億元地方政府預算，以及更龐大的人事、採購、工程、補助與對外交流資源。執行長張宏林強調，公督盟要求立委自主揭露公費助理聘用、出國考察、兼職與重要職務、遊說往來，這些問題與政黨對立、意識形態無關，就是最基本的責任政治，若立委任內都不願透明，轉任掌握更龐大人事與預算資源的縣市首長後，只會放大黑箱風險，選民應用選票要求政治人物負責。藍白立委助理聘用全黑箱 國民黨7位縣市長參選人未揭露張宏林指出，公督盟自2013年起推動立委自主揭露利益衝突資訊，但截至目前，本會期僅48位立委主動公開，國民黨、民眾黨更是無人揭露。國民黨過去也曾拒絕揭露，選舉失利後才重新公開，如今又再度重蹈覆轍，顯見選民應用手中的選票制衡。立委不能平時要求行政部門透明，輪到自己時卻「雙標」，把利益關係留在黑箱裡。他點名，尤其今年共有19位現任立委投入地方首長選舉，創下直轄市長、縣市長同步改選來新高，更應接受人民檢驗。其中目前仍未自主揭露利益衝突資訊的候選人，包括國民黨台中市長候選人江啟臣、台南市長候選人謝龍介、高雄市長候選人柯志恩、新竹縣長候選人徐欣瑩、雲林縣長候選人張嘉郡、宜蘭縣長候選人吳宗憲、金門縣長候選人陳玉珍。小黨齊呼：立委利益衝突揭露修法別再拖台灣基進松山信義區議員參選人鄧樂強示警，利益衝突資訊若到選後才揭露，就失去作為選民投票判斷依據的功能。地方首長掌握土地使用、都市計畫、公共工程、開發許可等高度集中的行政裁量，一個決策就可能直接影響特定土地、企業或家族利益，因此透明義務不限於中央民代。時代力量新竹縣竹北東區議員參選人張育慈指出，兼任企業或團體職務、公費助理使用情形，本來就應是民意代表最基本的透明要求，但現行制度仍高度依賴立委自律，如今這些黑箱立委即將投入選戰，選民能夠安心將手中的一票託付給他們嗎？其中新竹縣長候選人徐欣瑩仍未自主揭露相關資訊，不論哪一黨、哪一位候選人，只要要從國會走向地方行政，就應在投票前公開兼職、政商關係與助理聘用資訊，讓選民自己判斷是否值得信任。台灣綠黨中正萬華區議員候選人王振庭表示，立委除了薪資，還能使用公費助理、出國考察等大量公共資源，資訊公開本來就是對納稅人最基本的責任，但目前助理聘用、兼職、公費考察，甚至自費赴中港澳等資訊，仍缺乏完整強制揭露。尤其國會助理可能接觸法案、預算及敏感資料，透明不足不只涉及公帑，也可能形成國安疑慮，國會與地方議會都不能再只靠自律，而應走向制度化、法制化的資訊公開。公督盟呼籲：韓國瑜應啟動利益衝突揭露改革公督盟副執行長陳利益表示，立委助理聘用資訊公開，不只是防止詐領助理費，更涉及國會安全。近年立院助理、政黨幕僚涉共諜案件接連發生，國安局也曾示警，應研議建立國會助理接觸機密資訊的安全查核機制；若連誰被聘用、誰能接觸敏感資訊都不透明，國安風險就難以及早防範。他強調，本屆立法院法制局及秘書長周萬來過去都曾提出，現行立委利益衝突規範和國外相比嚴重不足。既然朝野立委過去都認同資訊重要，就不該「找藉口」，而應主動公開並推動修法。韓國瑜院長儘速召集朝野，將利益衝突揭露、機敏資訊安全管理制度化，讓權力看得見，建立人民信任。公督盟自2013年起推動立委自主揭露利益衝突資訊，但截至目前，本會期僅48位立委主動公開，國民黨、民眾黨更是無人揭露。（公督盟提供）    ,https://news.ltn.com.tw/news/politics/breakingnews/5569308
宜蘭五十二甲濕地地主權益卡關 吳宗憲要求政府回應徵收訴求,政治,2026/09/10 13:36,國民黨宜蘭縣長參選人吳宗憲（中），日前與五十二甲濕地地主座談。（圖由吳宗憲競辦提供）國民黨宜蘭縣長參選人吳宗憲今天（10日）針對縣內五十二甲國家級濕地地主權益受限爭議開砲，直指全區近300公頃土地有逾9成是私有地，保育爭議延燒12年，地主面臨「買賣沒人要、貸款被拒」困境，希望全面徵收，他將在22日召開協調會，替鄉親把問題問清楚。吳宗憲競辦今天指出，吳宗憲日前與五十二甲濕地地主座談，許多70多歲老地主滿腹苦水直呼，稅照繳、田照顧，可是要賣，沒人想買，要貸款，銀行拒絕，甚至家中遇到重大事故，想賣地籌措資金也無法脫手。請繼續往下閱讀...吳宗憲表示，五十二甲濕地面積298公頃，私有地超過9成，是全國58處重要濕地中私有地比例最高者，生態保育固然重要，但保育成本不能全部押在地主身上，政府應面對土地權益與保育帶來的問題。再者，地主2014年向監察院陳情，反映土地面臨乏人問津、貸款不易困境，卻拖到現在仍未解決，吳宗憲說，地主訴求是全面徵收，他要求國家公園署應正面回答，本月初已行文內政部、國家公園署、農業部、宜蘭縣政府等單位，派員出席22日的協調會，把問題攤開來談。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569313
參選苗栗頭份市長 曾玟學提「樂齡共好」政見,政治,2026/09/10 13:33,參選苗栗頭份市長，曾玟學（圖）提「樂齡共好」政見。（取自曾玟學臉書）對人口老化趨勢，如何讓長輩在熟悉的環境中健康且尊嚴地生活，成為地方發展的重要課題。登記角逐下屆頭份市長的苗栗縣議員曾玟學提出「樂齡共好」系列政見，主張從日常生活預防與陪伴切入，要將頭份打造成樂齡友善城市。曾玟學指出，許多長輩最害怕身體不健康而逐漸失去自由活動與社交的機會。為了讓銀髮族維持生活的節奏與自主性，提出相關主張。包括補足各里活動中心：盤點頭份各里空間與實際需求，逐步完善場地及設備，提供文康休閒、聯誼與樂齡學習等多元活動據點；提升關懷據點共餐品質：注重供餐的營養均衡與品質，並透過用餐時的鄰里互動，滿足獨居長輩生活上的陪伴需求。請繼續往下閱讀...另外，曾玟學認為，應增加關懷據點課程：依長輩興趣安排多元互動學習課程，促進交友與充實生活，達到延緩及預防失能效果；改善公共空間無障礙設施：全面檢視公共場所設施，改善高低落差與通行路線，保障長輩及行動不便者的通行安全；幸福巴士串連關懷據點：強化幸福巴士接駁服務，解決交通不便長輩的出行問題，讓他們能順利前往據點參與活動。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569301
《大西洋月刊》指受訪稱「當兵浪費時間」 沈伯洋斥斷章取義很丟臉,政治,2026/09/10 13:22,民進黨籍台北市長參選人沈伯洋今天參拜大稻埕慈聖宮。（記者劉信德攝）美媒《大西洋月刊》（The Atlantic）近日刊登〈台灣會就此放棄嗎？〉（Will Taiwan Just Give Up？）一文，提到民進黨籍台北市長參選人沈伯洋受訪指稱「台灣人覺得當兵浪費時間」等內容；沈昨先於社群平台發布中、英文版聲明，強調該文斷章取義、去脈絡化，今天出面受訪再說，報導把過去的事情講得好像是現在，非常過分，對台灣造成很大、很大的傷害，怒斥《大西洋》刊出這樣的內容非常丟臉。沈伯洋表示，看見報導內容非常詫異，因為自己很常接受外媒專訪；這件事情很奇怪，幸好團隊也有完整錄音並跑逐字稿，對方詢問現在大家對於當兵及教召的想法，他有提到過往大家對於兵役的想像與軍中文化的抱怨，但也一直強調現在已經不一樣了，且說明國軍改革後，變的不一樣的地方，像是教召越來越精實，將無人機操作訓練納入課程，結果不一樣的東西全部不見，把過去的事情講得好像是現在，非常過分，對台灣造成很大、很大傷害。請繼續往下閱讀...沈伯洋批評，《大西洋》竟然出了這樣的文章，非常丟臉，已經標記《大西洋》出來說明，為何會寫出對台灣的國防與民防完全不了解的文章。沈伯洋昨日聲明提到，該報導為服務凸顯「台灣人逃兵」之特定敘事，將他過去依法以專業服替代役經歷進行去脈絡化放大曲解。將合法合規的替代役制度與「逃兵」劃上等號，不僅不符事實，也嚴重誤導國際社會對台灣公民參與國家服務的認知。文中提及「大家覺得當兵是浪費時間」（people think it's a waste of time）之引述，完全剝離語境的斷章取義。沈伯洋當時語境指的是過去國防改革前、充斥割草與雜務等形式主義的舊式軍事訓練，而非否定服兵役本身的價值，更非指稱全民缺乏保家衛國的決心。此論述否定了政府及台灣社會對舊體制效率低下之檢討，也否定了國軍對國防改革及兵役制度的努力，極具誤導性。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569298
166億加碼住宿式長照補助 行政院：最高年領18萬,政治,2026/09/10 13:17,行政院院會今（10）日通過「住宿式服務機構使用者補助方案115年調增計畫」。（行政院提供）行政院院會今（10）日通過「住宿式服務機構使用者補助方案115年調增計畫」，從現行每月1萬元增至1萬5000元，等同全年最高18萬元，新制14日起開放申請，補助額度追溯至今年1月起算。針對方案受惠人數與經費，衛福部次長呂建德在行政院會後記者會指出，我國老年人口數477萬中，失能率約16.47％、失智率為7.99％，調增方案編列166.17億元，受益人口約10.5萬人。請繼續往下閱讀...行政院長卓榮泰在院會中表示，我國已邁入超高齡社會，老年人口數到今年7月底達477萬餘人，占總人口的20.5%；為因應高齡人口快速增加的照顧需求，政府自今年起已推動「長期照顧十年計畫3.0」，首年投入1153億元，以過去長照2.0階段已布建發展的多元服務資源為基礎，持續強化醫療與照護的銜接，以及對中重度失能者照顧及其家庭的支持。卓揆指出，為落實長照3.0「在地安老」的政策方向，同步支持確有24小時密集照顧需求的家庭，衛福部從「減負擔、減流程」2方面，加碼調整「住宿式服務機構使用者補助方案」。卓揆說明，中重度失能者入住長照住宿式機構，每人每月最高補助，從目前1萬元增加至1萬5000元，每年最高由12萬元增加至18萬元；而對於入住身心障礙機構的中度以上身心障礙者，也同步由中央加碼補助每月5000元住宿費用，雙軌並進，同步升級，對照顧需求較高的家庭提供更多支持。卓揆表示，補助額度溯自今年1月1日起適用，並簡化申請、審查及核發流程，降低民眾申辦負擔，並採按月認列、分期核發方式，讓應得的補助能夠更快、更穩定地發送到民眾手中。卓揆指出，方案將自9月14日起受理民眾申請，請衛福部偕同地方政府，儘速做好各項行政準備，並加強向民眾及各住宿式機構宣導說明，讓各項受理申請及審查工作，能夠順利完成，儘早核撥補助款。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569299
竹北藍白破局恐外溢新北？ 李乾龍：不影響大局、沒有輸的理由,政治,2026/09/10 13:15,國民黨副主席兼秘書長李乾龍表示，藍白合有高度共識，不會因新竹局部摩擦影響大局；至於新北選情，只要侯友宜站台力挺，加上黨部組織與行政體系陸軍力量整合，「沒有輸的理由」。（資料照，記者羅國嘉攝）距離2026九合一大選還有80天，候選人也各就定位，原本雙方合作順遂的藍白合，卻在竹北市選戰一役中破局，面對竹北藍白分裂是否影響新北，對此，國民黨副主席兼秘書長李乾龍表示，藍白合有高度共識，不會因新竹局部摩擦影響大局；至於新北選情，只要侯友宜站台力挺，加上黨部組織與行政體系陸軍力量整合，「沒有輸的理由」。新北市三重區先嗇宮今天上午10點舉行洗手乳捐贈儀式，國民黨副主席兼秘書長、董事長李乾龍帶領團隊發揮善心，捐贈2000公斤「柚子花」洗手乳，贈三重區25間國中、小學與高中，協助學校落實防疫措施，降低各種傳染病傳播風險。請繼續往下閱讀...面對新北、竹北、彰化選情，李乾龍受訪指出，新北市長選情在現任市長侯友宜出面力挺，搭配行政體系與黨部陸軍組織力量全面集合得會很成功，沒有輸的理由。談及李四川12日競選總部成立，主席鄭麗文等人是否到場，李乾龍回應，該場次主要鎖定新北市百工百業與在地社團，鄭麗文不會出席，而侯友宜將現身力挺；至於民眾黨主席黃國昌是否到場，李乾龍則笑稱「應該會啦」，並透露競選團隊在10月4日還規劃了一場大型活動。針對藍白竹北破局，李乾龍直言「會有好消息」。他更強調，竹北就是按照既定步驟去推動，藍白合雙方具備相當程度的共識，絕對不會因為新竹這樣一個小小的挫折或摩擦就影響到整個合作大局。至於新北市副市長劉和然赴彰化輔選，李乾龍透露，劉和然「自己主動」要下去幫忙，在新北市議會總質詢結束後，劉將南下擔任政策的總指導，而競選團隊的主委職務目前也虛位以待，還在等劉和然答應。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569281
在野轟卓榮泰扭曲副署權 民進黨團：拿錢誘惑行政院才是笑話,政治,2026/09/10 13:14,民進黨團幹事長莊瑞雄。（記者叢昌瑾攝）行政院長卓榮泰昨接受專訪時稱，總統沒有否決權，遇到違憲法案時，「就算刀架在他脖子上都要不副署」，遭在野痛批扭曲副署權，當成阻擋國會立法的政治工具。對此，民進黨幹事長莊瑞雄今（10）日表示，沒人會把院長當橡皮圖章，反而在野把副署當成解凍預算的條件，「拿錢誘惑行政院」，只會被外界看笑話。民進黨今早召開輿情回應記者會。莊瑞雄表示，「憲法」經過七次的修改，行政院長副署的規定還是被放在裡面，沒被凍結，代表副署權是有意義的。若碰上憲政爭議，行政院不副署也有說明違憲理由，而非憑藉卓院長的個人意志；若通過的法案沒有憲政爭議，行政院長就會副署，總統也會在十天內公布法律生效。請繼續往下閱讀...針對藍白凍結卓揆9至12月薪資，約148.8萬元，解凍條件為副署立法院通過法案。莊瑞雄直言，在野拿錢誘惑行政院長，這會讓外界來看笑話，相信沒人會把行政院長當成橡皮圖章，也沒有人會認為，因為不副署就變空白支票。莊瑞雄指出，憲政爭議其實有解，在野黨已經把憲法法庭癱瘓，但還是能對行政院長提出不信任案，總統就能解散國會，重新改選，讓民意做最後的裁判。現在藍白把所有方法鎖死，可以做的又不敢做，才會變成今天各說各話的局面，解鈴還須繫鈴人。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569278
高市非法棄置場104處全台最多  柯志恩提「四大對策」,政治,2026/09/10 13:11,高市非法棄置場104處全台最多，柯志恩提「四大對策」。（記者王榮祥翻攝）審計部報告揭露高市非法棄置廢棄物場址達104處、全台最多，現場廢棄物清理進度緩慢、部分列管場址甚至逾10年未清完；國民黨高雄市長候選人柯志恩今對此提出四大對策，盼積極守護生活環境。柯志恩強調，先前揭弊是為了讓高雄環境更好，市府雖已提出相關精進專案報告，但仍應以審計報告為戒，徹底檢討改善。請繼續往下閱讀...她說明四大對策包括一、擴大「環檢警快打平台」，推動跨縣市區域聯防，在高雄市政府「環檢警快打平台」基礎上，擴大與台南、屏東合作，進行三縣市區域聯防。二、升級「棄置通報平台」，劃分四大區精細管理，針對市府現有「北、中、南區棄置通報平台」，擴大至「北、中、南、東」四區，分為8至12小區，結合區公所、清潔隊、志工、警察局查報。三、建立營建廢土車輛「GPS異常即預警」智慧監控，對營建廢土清運車輛建立嚴格的 GPS 軌跡監控，如果系統判斷車輛路徑異常、繞道、或在非指定地點異常停留，系統會透過 AI 自動通報執法單位，後續市府也將派員至車輛路徑異常路段進行巡檢，確認是否有非法棄置事件。四、強化科技執法，全面守護高雄國土，持續擴增智慧圍籬與車牌辨識系統，並在易棄置熱點將CCTV增至100組，重點布設於國道10號（仁武、嶺口、旗山）與國道3號（田寮）等主要聯外交流道及高污染潛勢區，市府每月專案會報，定期追蹤查緝進度。柯志恩強調，環境治理不能只是事後裁罰與公文過場，更不能讓不法業者把罰款當成本、把國土當垃圾場，最終將鉅額清理費用轉嫁給無辜的市民與世代子孫；未來若有機會帶領高雄，將以「零容忍」的態度全面重塑高雄的環境執法體系。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569297
「破例」大動作贈酒貼名片 國民黨壯圍鄉長參選人張家豪收押原因曝,政治,2026/09/10 13:07,「破例」大動作贈酒貼名片，國民黨壯圍鄉長參選人張家豪收押原因曝光。（宜蘭檢方提供）國民黨籍宜蘭縣壯圍鄉長參選人、現任鄉公所主秘張家豪，被檢舉涉嫌於今年初發送貼有名片的清酒禮盒尋求支持，經查張擔任主秘7年來罕見以個人名義送禮，此次「破例」大動作贈酒顯違常理，加上通訊軟體對話曝光，檢方依行賄罪嫌重大聲押。宜蘭地院認定其涉案對象多達20人，且有高度串證之虞，裁定羈押禁見，為年底地方選情投下震撼彈。宜蘭地檢署9日指揮警調單位兵分多路，前往壯圍鄉公所、張家豪住處等23處據點進行搜索，現場查扣多份「金箔清酒禮盒」等關鍵證物，並帶回包含多名現任鄉代及村長在內的22名涉案人與證人釐清案情。請繼續往下閱讀...檢方深夜複訊後，將其中21人請回，但認定張家豪涉犯《公職人員選舉罷免法》第99條第1項之投票行賄罪，嫌疑重大且有勾串共犯及證人之虞，當庭逮捕並向法院聲請羈押。法官審理後，今天認定張確實有高度串證疑慮，裁准收押禁見。據悉，張家豪涉嫌利用今年2月份舉辦的多場村鄰長年終餐會前後，將貼有自己主秘名片的清酒禮盒，分送給具投票權的村長及民代，甚至有樁腳在餐會現場高呼支持。檢調更查獲張與相關人等的LINE對話紀錄，內容明確提及尋求競選支持，成為涉賄關鍵鐵證。法界人士分析，張家豪過去擔任主秘期間，鮮少以個人名義送禮給村長及民代，今年卻一反常態大陣仗贈送酒品，每份金額破500元，並伴隨尋求選舉支持的言語及訊息。客觀上，此舉已構成以不相當對價物品進行賄選的「行求」或「交付賄賂」要件。下屆壯圍鄉長選舉競爭激烈，呈現「4搶1」廝殺局面。在公所任職長達16年的張家豪，日前才順利角逐國民黨內提名出線並完成登記，對手另有民進黨籍1人及無黨籍2人。如今張因涉賄遭收押，無疑重創國民黨選戰步調，後續效應恐將牽動壯圍鄉的整體政治版圖。☆飲酒過量  有害健康  禁止酒駕☆國民黨宜蘭縣壯圍鄉長參選人張家豪涉賄遭收押。（資料照）    ,https://news.ltn.com.tw/news/politics/breakingnews/5569272
藍營批打蔣「國家機器動起來」 行政院反擊：不要為難公務員,政治,2026/09/10 13:07,行政院發言人李慧芝表示，廉潔是從政的最基本要求，她要套一句蔣萬安常說的話：「不要為難公務員」。（記者鍾麗華攝）台北市長蔣萬安的長子蔣得立獲選台北市的美國交換生，爆出未利益迴避與特權爭議，北市府指控國教署查蔣得立考上建中，是否僑生？藍營也質疑廉政署、監察院調查是否違反「公職人員利益衝突迴避法」，是「國家機器動起來」。對此，行政院發言人李慧芝表示，廉潔是從政的最基本要求，她要套一句蔣萬安常說的話：「不要為難公務員」。李慧芝指出，教育部國教署先前嚴正駁斥台北市政府不實指控。國教署已說過，他們從未啟動過任何調查、查詢或行政程序。但台北市府至今沒有提出證據，也沒有更正說法，把基層公務人員污名化。而廉潔是從政的最基本要求，她要套一句蔣萬安常說的話，「不要為難公務員」。個案是否涉及特權與利益迴避相關的規定，尊重主管機關的認定跟調查。請繼續往下閱讀...法務部廉政署副署長林炤宏說明，廉政署是各主管機關政風機構的主管機關，也是法務部執行「公職人員利益衝突迴避法」的主辦機關。所以利衝法，在社會討論引發不同解釋，或對法令誤解，當然要發新聞稿澄清。林炤宏表示，廉政署再次重申，有關「公職人員利益衝突迴避法」第14條第1項規定的範圍與範疇，是基於公職人員服務與受其監督的相關機關，並不是以個案有無實際參與個案的審查、審核來論斷。林炤宏指出，如果公職人員涉及個人或關係人有關個案補助審查，此時公職人員會涉及到「公職人員利益衝突迴避法」第6條，有關迴避的規範。法規的規範非常清楚的，所以廉政署才要對外說明。至於個案部分的審查判斷，必須依照利衝法第20條相關主管機關來做論斷。    ,https://news.ltn.com.tw/news/politics/breakingnews/5569279
